Smartphone,Brand,Model,RAM,Storage,Color,Free,Final Price
AppleiPhone13Pro1TBVerdeAlpinoLibre,Apple,iPhone13,,1000,Green,Yes,17390
AppleiPhone13Pro512GBAzulSierraLibre,Apple,iPhone13,,512,Blue,Yes,15090
AppleiPhone13ProMax1TBOroLibre,Apple,iPhone13,,1000,Gold,Yes,18390
AppleiPhone13ProMax512GBGrafitoLibre,Apple,iPhone13,,512,Black,Yes,16090
AppleiPhone13ProMax512GBOroLibre,Apple,iPhone13,,512,Gold,Yes,16090
AppleiPhone6s32GBDoradoLibre,Apple,iPhone6s,,32,Gold,Yes,1360
AppleiPhone6s32GBRosaDoradoLibre,Apple,iPhone6s,,32,Pink,Yes,1360
AppleiPhone6sPlus32GBDoradoLibre,Apple,iPhone6s,,32,Gold,Yes,1400
AppleiPhone6sPlus32GBGrisEspacialLibre,Apple,iPhone6s,,32,Gray,Yes,1090
AppleiPhone6sPlus32GBPlateadoLibre,Apple,iPhone6s,,32,Silver,Yes,1400
AppleiPhone6sPlus32GBRosaDoradoLibre,Apple,iPhone6s,,32,Pink,Yes,1400
AppleiPhone7128GBDoradoLibre,Apple,iPhone7,,128,Gold,Yes,1400
AppleiPhoneXR256GBAmarilloLibre,Apple,iPhoneXR,,256,Yellow,Yes,42901
AppleiPhoneXR256GBAzulLibre,Apple,iPhoneXR,,256,Blue,Yes,4390
AppleiPhoneXS512GbDoradoLibre,Apple,iPhoneXS,,512,Gold,Yes,4190
CrosscallCoreX3DualSimAzulLibre,Crosscall,X3,,,Blue,Yes,3490
CrosscallCoreM4232GBLibre,Crosscall,CoreM4,2,32,Black,Yes,2990
CrosscallTrekkerX4464GBLibre,Crosscall,X4,4,64,Black,Yes,6990
Honor7XNegrolibre,Honor,7X,,,Black,No,4680
HuaweiMate20ProBlackLibre,Huawei,Mate20,,,Black,Yes,2390
HuaweiMate20ProMidnightBlueLibre,Huawei,Mate20,,,Blue,Yes,2480
HuaweiY6p364GBPrpuraLibre,Huawei,Y6p,3,64,Purple,Yes,2140
LenovoLegionPhoneDuel5G12256GBNegroLibre,Lenovo,LegionPhoneDuel,12,256,Black,Yes,75718
MotorolaMotoG5sDoradoLibre,Motorola,MotoG5s,,,Gold,Yes,14499
MotorolaMotoG5sGrisLibre,Motorola,MotoG5s,,,Gray,Yes,14499
Nokia838128GBPolarNightLibre,Nokia,83,8,128,Black,Yes,5690
OPPOFindX5Pro5G12256GBBlancoLibreCableUSB31TypeC,OPPO,X5Pro,12,256,White,Yes,74718
OnePlus6T8GB256GbMidnightBlackLibre,OnePlus,6T,,8,Black,Yes,55001
OnePlus78GB256GBGrisLibre,OnePlus,7,,8,Gray,Yes,6000
OnePlus7TPro8256GBHazeBlueLibre,OnePlus,7T,8,256,Blue,Yes,3520
OppoA918128GBAzulLibre,OPPO,A91,8,128,Blue,Yes,10000
OppoReno2Z8128GBSkyWhiteLibre,OPPO,Reno2Z,8,128,White,Yes,1840
POCOX3PRO8256GBNegroLibre,POCO,X3,8,256,Black,Yes,29999
POCOX3Pro8256GBAzulLibre,POCO,X3,8,256,Blue,Yes,29999
Realme96128GBDoradoLibre,Realme,9,6,128,Gold,Yes,2816
RealmeX2Pro12256GBNeptuneBlueLibre,Realme,X2,12,256,Blue,Yes,4420
SamsungGalaxyA10232GBRojoLibreVersinImportadaEU,Samsung,GalaxyA10,2,32,Red,Yes,950
SamsungGalaxyA325G4128GBAzulLibre,Samsung,GalaxyA32,4,128,Blue,Yes,3330
SamsungGalaxyA504128GBCoralLibre,Samsung,GalaxyA50,4,128,Pink,Yes,1650
SamsungGalaxyA52128GBVioletaLibre,Samsung,GalaxyA52,,128,Purple,Yes,2990
SamsungGalaxyA525G128GbBlancoLibre,Samsung,GalaxyA52,,128,White,Yes,4000
SamsungGalaxyA808128GBNegroLibre,Samsung,A80,8,128,Black,Yes,2540
SamsungGalaxyNote10Lite6128GBAuraRed,Samsung,GalaxyNote10,6,128,Red,No,2290
SamsungGalaxyNote205G8256GBMysticGreenLibre,Samsung,GalaxyNote20,8,256,Green,Yes,3790
SamsungGalaxyNote208256GBMysticGreenLibre,Samsung,GalaxyNote20,8,256,Green,Yes,3690
SamsungGalaxyNote9128GBPrpuraVersoImportadaUE,Samsung,Note9,,128,Purple,No,2980
SamsungGalaxyS10128GBNegroLibreVersinImportadaEU,Samsung,GalaxyS10,,128,Black,Yes,4930
SamsungGalaxyS10Lite8128GBPrismBlue,Samsung,GalaxyS10,8,128,Blue,No,26301
SamsungGalaxyS10Lite8128GBPrismWhite,Samsung,GalaxyS10,8,128,White,No,26301
SamsungGalaxyS10128GBVerdeLibreVersinImportadaEU,Samsung,S10,,128,Green,Yes,6700
SamsungGalaxyS101TBNegroCeramicLibre,Samsung,S10,,1000,Black,Yes,3780
SamsungGalaxyS10eAmarilloLibre,Samsung,S10e,,,Yellow,Yes,2240
SamsungGalaxyS20Ultra12128GB5GCloudWhiteLibre,Samsung,GalaxyS20,12,128,White,Yes,4280
SamsungGalaxyS22Plus5G128GBNegroLibreCargador25W,Samsung,GalaxyS22,,128,Black,Yes,66878
SamsungGalaxyS22Ultra5G512GBBurdeosLibreCargador25W,Samsung,GalaxyS22,,512,Red,Yes,93338
SamsungGalaxyS22Ultra5G512GBNegroLibreCargador25W,Samsung,GalaxyS22,,512,Black,Yes,13590
SamsungGalaxyS864GBGrisOrquideaLibreversinespaola,Samsung,GalaxyS8,,64,Gray,Yes,1600
SamsungGalaxyZFlip35G128GBBeigeWirelessChargerDuo,Samsung,GalaxyZFlip3,,128,White,No,9990
SamsungGalaxyZFlip35G128GBVerdeWirelessChargerDuo,Samsung,GalaxyZFlip3,,128,Green,No,9990
SamsungGalaxyZFlip35G256GBVioletaWirelessChargerDuo,Samsung,GalaxyZFlip3,,256,Purple,No,10490
SamsungGalaxyZFlip35G8128GBVerdeLibre,Samsung,GalaxyZFlip3,8,128,Green,Yes,5690
SamsungGalaxyZFold35G256GBNegroFundaFlipCoverSPenCargador25W,Samsung,GalaxyZFold3,,256,Black,No,15990
SamsungGalaxyZFold35G512GBNegroFundaFlipCoverSPenCargador25W,Samsung,GalaxyZFold3,,512,Black,No,16990
"SamsungGalaxyZFold412256GBBeigeLibreCargadordePared25WGalaxyTabA8105""32GBWiFi,Samsung,GalaxyZFold4,12,256,White,Yes,180294"
"SamsungGalaxyZFold412512GBVerdeLibreCargadordePared25WGalaxyTabA8105""32GBWiFi,Samsung,GalaxyZFold4,12,512,Green,Yes,192293"
Xiaomi11Lite5GNE8128GBBlancoLibre,Xiaomi,11Lite,8,128,White,Yes,10000
Xiaomi11TPro5G8256GBBlancoLibre,Xiaomi,11TPro,8,256,White,Yes,30801
XiaomiMi108256GBVerdeCoralLibre,Xiaomi,10,8,256,Green,Yes,2890
XiaomiMi10Lite5G664GBGrisLibre,Xiaomi,10,6,64,Gray,Yes,21003
XiaomiMi10TLite5G664GBAzulLibre,Xiaomi,Mi10T,6,64,Blue,Yes,3500
XiaomiMi11Lite664GBNegroLibre,Xiaomi,Mi11,6,64,Black,Yes,20303
XiaomiMiNote106128GBBlancoLibre,Xiaomi,MiNote10,6,128,White,Yes,2400
XiaomiMiNote10Lite6128GBNebulaPurple,Xiaomi,MiNote10,6,128,Purple,No,3790
XiaomiMiNote10Pro8256GBVerdeLibre,Xiaomi,MiNote10,8,256,Green,Yes,30072
XiaomiPocoX3NFC6128GBAzulCobaltoLibre,Xiaomi,X3,6,128,Blue,Yes,17638
XiaomiPocophoneF2Pro6128GB5GAzulLibre,Xiaomi,PocophoneF2,6,128,Blue,Yes,22992
XiaomiRedmi9332GBGrisCarbonoLibre,Xiaomi,Redmi9,3,32,Gray,Yes,1800
XiaomiRedmi9T464GBVerdeLibre,Xiaomi,9T,4,64,Green,Yes,1980
XiaomiRedmiNote10464GBVerdeLibre,Xiaomi,RedmiNote10,4,64,Green,Yes,2190
XiaomiRedmiNote10Pro8128GBAzulLibreCableUSBCaJack,Xiaomi,RedmiNote10,8,128,Blue,Yes,3490
XiaomiRedmiNote84128GBNegroLibre,Xiaomi,RedmiNote8,4,128,Black,Yes,2710
XiaomiRedmiNote8464GBAzulLibre,Xiaomi,RedmiNote8,4,64,Blue,Yes,24901
XiaomiRedmiNote8T4128GBAzulEstelarLibre,Xiaomi,RedmiNote8T,4,128,Blue,Yes,2000
XiaomiRedmiNote94128GBBlancoLibre,Xiaomi,RedmiNote9,4,128,White,Yes,2690
XiaomiRedmiNote9S464GBDualSIMGrisLibre,Xiaomi,Note9S,4,64,Gray,Yes,2110
XiaomiRedmiNote9S6128GBDualSIMGrisLibre,Xiaomi,Note9S,6,128,Gray,Yes,2890
